MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,KitchenQual,Functional,PavedDrive,SaleType,SaleCondition,MasVnrType,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Electrical,GarageType,GarageFinish,GarageQual,GarageCond,Alley,FireplaceQu,PoolQC,Fence,MiscFeature
2,1,3,3,0,0,0,20,2,2,0,2,1,1,12,13,3,4,1,1,2,1,3,6,2,8,0,2,3,3,3,1,5,4,5,2,4,4,1,3,3,3,1
3,1,3,3,0,4,0,5,2,2,0,6,1,1,14,6,3,2,1,1,2,1,3,6,2,8,4,2,2,3,0,2,5,4,5,0,4,4,1,3,3,3,1
3,1,0,3,0,4,1,11,2,2,0,5,1,1,6,6,3,4,1,1,0,1,3,3,2,8,4,1,3,3,0,0,3,4,1,1,4,4,1,4,3,3,3
3,1,0,3,0,1,0,7,2,2,2,6,0,5,14,10,3,4,1,1,4,1,3,6,2,8,1,1,2,1,1,2,5,4,1,2,4,4,1,3,3,2,1
2,1,0,1,0,4,0,6,2,2,2,5,1,1,8,8,3,4,1,1,4,0,3,6,2,8,4,1,2,3,3,4,5,1,1,2,4,4,1,3,3,2,1
4,1,3,3,0,4,0,1,2,2,4,5,1,1,8,8,3,4,1,1,4,1,3,6,2,8,4,2,2,3,3,0,5,4,1,0,4,4,1,5,3,0,1
3,1,3,3,0,4,0,19,2,2,0,2,3,1,8,8,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,4,5,4,5,0,4,4,1,3,3,2,1
3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,2,2,5,4,1,1,4,4,1,3,3,2,1
1,1,3,3,0,2,0,21,2,2,3,5,3,1,8,8,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,0,5,4,5,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,3,2,2,0,2,1,1,13,10,3,2,1,1,2,1,3,6,2,8,4,2,3,3,1,1,5,4,1,2,4,4,1,3,3,2,1
3,1,0,3,0,0,0,14,4,2,0,5,1,1,6,6,3,2,1,1,4,1,3,6,2,8,4,1,2,1,3,0,5,4,1,0,4,4,1,5,3,2,1
3,1,3,3,0,0,0,13,2,2,4,5,1,1,9,2,3,4,1,1,4,1,2,6,2,8,4,2,2,3,3,0,5,4,5,2,4,4,1,5,3,2,1
3,1,0,3,0,0,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,0,6,2,8,4,2,0,3,3,5,5,4,1,0,4,4,1,3,3,2,1
3,1,3,3,0,0,0,23,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,3,0,4,4,1,2,3,2,1
3,1,3,3,0,4,0,8,6,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,3,3,5,5,4,1,0,4,4,1,2,3,2,1
3,1,0,1,0,4,0,6,2,2,0,0,1,1,8,8,2,2,0,1,0,1,3,3,2,8,4,2,3,0,3,4,5,4,5,2,4,4,1,5,3,2,1
3,1,0,3,0,4,0,12,2,2,0,2,3,1,13,14,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,0,5,4,1,2,4,4,1,3,3,2,1
4,1,3,3,0,4,0,17,2,2,0,0,1,1,12,13,3,4,0,3,1,0,3,6,2,8,0,2,3,3,3,5,5,4,1,2,4,4,1,3,3,1,1
3,1,3,3,0,4,0,12,2,2,1,7,3,1,6,6,3,1,1,1,4,1,3,6,2,3,4,1,3,3,1,0,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,12,2,2,0,0,1,1,0,0,3,4,1,1,4,0,3,6,2,8,0,2,3,3,3,5,5,0,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,16,2,2,3,5,1,1,12,15,2,4,2,1,0,1,2,6,2,8,4,3,2,3,3,2,5,4,3,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,20,2,2,4,2,1,1,9,10,3,4,1,1,4,1,3,6,2,8,4,2,2,3,3,5,5,4,1,2,4,4,1,5,3,2,1
1,1,3,3,0,0,0,21,2,2,0,2,1,1,5,5,2,4,2,1,0,1,2,6,2,6,5,2,2,3,3,5,5,4,1,0,4,4,1,3,3,2,1
3,1,0,3,0,0,0,3,6,1,0,5,1,1,6,6,3,2,0,1,4,0,2,6,2,8,4,2,2,3,3,5,5,4,5,2,4,4,1,3,3,0,1
1,1,3,3,0,2,0,21,2,2,3,5,1,1,8,8,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,2,5,4,5,2,4,4,1,3,3,2,1
3,1,0,0,0,4,0,3,2,2,0,2,1,1,13,14,3,4,2,1,4,1,1,6,2,8,4,2,2,3,3,5,5,0,1,2,4,4,1,3,3,2,1
1,1,0,3,0,4,0,21,2,2,4,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,3,3,2,5,4,1,0,4,4,2,3,3,2,1
3,1,3,0,0,4,1,7,2,2,0,2,1,1,8,8,3,4,1,1,0,1,3,6,2,8,0,2,3,3,3,3,5,4,5,2,4,4,1,3,3,2,1
3,1,3,3,0,0,0,19,1,2,0,2,1,1,12,13,3,4,2,1,4,1,3,6,2,8,4,2,3,3,3,4,5,4,5,2,4,4,1,3,3,3,1
3,1,0,3,0,0,0,12,2,2,0,6,1,1,5,5,0,4,1,1,2,1,0,6,2,8,4,3,3,3,0,0,5,4,1,1,4,4,1,3,3,2,1
3,1,0,3,0,0,0,15,2,2,0,5,3,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,0,4,4,1,5,3,2,1
3,1,3,3,0,4,0,0,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,0,5,5,4,1,0,4,4,1,2,3,2,1
3,1,3,3,0,0,0,5,2,2,0,5,1,1,5,5,2,4,2,1,0,1,2,6,2,8,4,2,2,3,2,5,5,4,1,2,4,4,1,2,3,2,1
3,1,3,3,0,4,0,11,2,2,2,0,1,1,9,10,3,4,1,1,4,1,2,6,2,0,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,7,2,2,1,2,1,1,8,8,3,4,1,2,4,0,3,6,2,3,4,2,3,3,3,0,5,4,5,2,4,4,1,3,3,2,1
4,1,3,3,0,0,0,17,1,2,0,0,3,1,12,13,3,2,1,1,2,1,2,6,2,8,4,2,3,0,3,5,5,4,1,2,1,4,1,3,3,2,1
3,1,0,3,0,4,0,16,2,2,0,2,3,1,12,13,0,4,2,1,0,1,0,6,2,6,5,3,0,3,0,2,5,4,1,0,4,4,1,2,3,2,1
3,1,0,3,0,4,0,14,2,2,0,5,1,1,9,10,3,4,1,1,4,1,2,6,2,8,4,1,3,3,3,3,5,4,1,0,4,4,1,5,3,2,1
1,1,3,3,0,4,0,21,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,1,3,5,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,15,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,0,4,4,1,5,3,2,1
4,1,3,3,0,0,0,17,0,2,0,5,1,1,13,14,2,2,0,1,2,1,2,6,1,8,4,2,3,3,3,1,5,4,1,2,4,4,0,2,3,2,1
3,1,3,3,0,4,1,12,2,2,0,5,3,1,13,14,3,4,1,1,2,1,2,6,2,8,4,1,3,3,1,1,4,4,1,1,4,4,1,1,3,4,1
3,1,3,3,0,4,0,5,2,2,0,5,1,1,12,13,3,4,2,1,0,1,2,6,2,6,5,2,2,3,3,5,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,2,0,16,2,2,0,2,3,1,5,5,0,4,2,1,0,1,0,6,2,8,4,3,0,3,1,2,5,4,1,0,4,4,1,2,3,2,1
3,1,0,3,0,4,1,3,1,2,0,0,1,1,8,8,3,4,1,1,4,1,3,6,2,8,0,2,3,3,3,0,5,4,5,2,4,4,1,3,3,3,1
3,1,0,3,0,4,0,12,2,2,0,2,3,1,13,14,3,4,1,1,4,1,3,6,2,0,4,2,3,3,3,4,5,4,1,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,14,3,2,0,2,3,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,5,5,4,1,1,4,4,1,5,3,2,1
4,1,3,3,0,4,0,9,2,2,0,2,3,1,13,14,3,4,0,1,1,0,3,6,1,8,4,2,3,0,3,5,5,4,5,2,4,1,1,2,3,2,1
3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,0,2,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,0,0,7,2,2,0,2,0,5,2,2,3,4,3,2,1,0,1,2,2,8,4,2,3,3,3,5,5,1,5,2,4,1,1,3,3,2,1
3,1,3,3,0,0,0,17,2,2,0,2,1,1,13,14,3,4,0,1,0,1,0,6,0,8,0,2,1,3,3,5,5,0,5,2,1,4,1,3,3,2,1
3,1,0,3,0,4,0,21,6,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,1,4,4,1,2,3,2,1
3,1,0,3,0,0,0,14,1,6,2,2,1,1,12,13,3,4,1,1,1,1,3,6,2,8,4,1,3,3,3,5,5,4,5,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,0,2,2,4,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,0,4,4,1,2,3,2,1
3,1,3,3,0,4,0,5,2,2,0,7,1,1,6,6,2,4,1,1,4,1,3,6,2,8,4,1,2,1,0,2,5,4,1,2,4,4,1,3,3,2,1
3,1,2,3,0,4,0,12,4,2,0,2,1,1,9,10,3,4,1,1,2,1,3,6,2,8,4,2,2,3,3,3,5,4,1,2,4,4,1,5,3,2,1
4,1,3,3,0,4,0,10,2,2,4,5,1,1,5,5,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,1,3,4,1,1,4,4,1,3,3,2,1
3,1,0,3,0,1,0,11,2,2,0,2,3,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,0,3,2,5,5,4,1,0,4,4,1,2,3,2,1
3,1,3,3,0,4,0,18,2,2,0,0,1,1,13,14,3,1,0,1,0,1,3,6,1,8,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,19,2,2,0,0,1,1,13,14,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,5,5,4,1,2,4,4,1,2,3,2,1
3,1,3,3,0,4,0,7,2,2,2,2,3,1,1,1,3,4,1,1,4,0,3,6,2,8,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,6,2,2,0,5,3,1,13,14,3,2,2,1,4,1,2,6,2,8,4,2,3,0,3,5,5,4,5,2,4,4,1,5,3,2,1
4,1,3,3,0,4,0,17,2,2,0,2,3,1,8,12,3,4,0,2,4,0,3,1,2,8,4,2,3,3,3,0,4,4,5,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,12,0,2,0,2,1,1,8,8,3,4,1,1,4,1,3,6,2,8,4,1,3,0,3,1,5,4,5,2,4,4,1,2,3,2,1
3,1,3,3,0,4,0,14,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,2,5,4,1,0,4,4,1,3,3,2,1
3,1,3,3,0,4,0,5,2,2,0,2,3,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,1,2,5,4,1,0,4,4,1,5,3,2,1
3,1,0,3,0,1,0,22,2,2,4,2,1,1,6,6,2,4,1,1,2,1,2,6,2,0,0,2,2,3,0,2,5,4,1,1,4,4,1,0,3,2,1
3,1,0,3,0,2,0,8,2,2,0,7,1,1,6,6,2,4,2,1,2,1,2,6,2,8,4,1,2,3,3,5,5,4,1,1,4,4,1,5,3,2,1
3,1,3,3,0,4,0,0,2,2,4,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,1,2,5,4,1,0,4,4,1,2,3,2,1
3,1,3,3,0,4,0,7,2,2,0,2,1,1,12,13,3,4,2,1,0,1,2,6,2,8,4,2,2,3,3,2,5,4,1,0,4,4,1,3,3,2,1
3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,3,2,3,0,2,5,4,1,1,4,4,1,3,3,2,1
4,1,3,3,0,4,0,17,2,2,0,0,1,1,13,14,3,4,1,1,2,1,3,6,2,8,4,2,3,3,3,3,5,0,5,2,1,1,1,3,3,2,1
3,1,3,3,0,4,0,0,2,2,4,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,1,3,2,5,4,1,0,4,4,1,2,3,2,1
3,1,0,3,0,0,0,23,2,2,0,2,3,6,10,6,2,4,1,1,4,1,2,6,2,0,0,2,2,3,0,0,3,4,1,0,4,4,1,2,3,2,1
3,1,3,3,0,0,0,5,2,2,0,2,1,1,12,13,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,3,4,4,5,2,4,4,1,3,3,3,1
3,1,3,3,0,4,0,12,1,2,0,2,1,1,8,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,4,5,4,1,2,4,4,1,2,3,2,1
3,1,0,1,0,4,0,23,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,3,2,3,1,2,5,4,1,1,4,4,1,2,3,2,1
3,1,3,3,0,4,0,12,0,2,0,0,1,1,14,15,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,4,1,4,1,2,4,4,1,2,3,2,1
4,1,3,3,0,4,0,2,2,2,3,5,1,1,6,6,3,4,1,1,2,1,3,6,2,8,4,1,3,3,3,1,5,4,5,2,4,4,1,3,3,2,1
2,1,3,3,0,4,0,18,2,2,1,5,1,1,12,13,3,4,2,1,2,1,3,6,0,8,4,2,3,3,2,5,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,0,0,18,2,2,0,3,1,1,13,10,3,4,0,1,0,1,3,6,2,8,4,2,3,3,3,2,5,4,2,0,4,4,1,5,3,2,1
3,1,0,3,0,0,0,15,2,2,0,5,1,1,8,8,2,2,2,1,0,1,2,6,2,8,0,2,2,1,3,2,5,4,1,1,4,4,1,5,3,2,1
3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,3,2,5,4,1,2,4,4,1,3,3,2,1
3,1,3,0,0,4,0,6,2,2,0,2,1,1,8,8,3,2,2,1,0,1,1,6,2,8,4,2,1,0,3,5,5,4,2,2,1,4,1,2,3,3,1
3,1,0,3,0,1,0,7,2,2,0,2,1,1,13,14,3,2,3,1,0,0,3,6,0,8,4,2,3,3,3,5,5,4,5,2,4,4,1,3,3,2,1
3,1,0,1,0,4,0,23,2,2,0,2,3,1,12,13,2,4,2,1,0,1,0,6,2,8,4,3,0,3,1,2,5,4,1,0,4,4,1,0,3,2,1
3,1,3,3,0,4,0,5,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,5,5,4,3,0,4,4,1,5,3,2,1
4,1,3,3,0,4,0,10,2,2,3,5,1,1,5,5,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,5,5,4,1,2,4,4,1,5,3,2,1
4,1,3,3,0,4,0,10,2,2,4,6,1,1,5,5,3,4,1,1,4,1,3,6,2,8,4,2,2,3,0,2,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,0,0,19,2,2,0,2,1,1,13,14,3,4,1,1,0,1,3,0,2,8,4,0,3,3,3,4,1,4,1,1,4,4,1,5,3,0,1
3,1,3,3,0,4,0,14,1,2,0,5,3,1,6,6,3,4,1,1,2,1,2,6,2,8,4,1,3,3,3,2,4,4,1,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,16,2,2,3,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,0,0,5,4,1,1,4,4,1,2,3,2,1
3,1,3,3,0,4,0,20,2,2,0,5,3,1,6,6,3,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,2,4,4,1,0,3,2,1
3,1,3,3,0,4,0,14,4,2,0,2,3,7,3,3,2,4,2,1,4,1,2,6,2,8,4,2,2,3,3,0,5,4,1,0,4,4,1,2,3,3,1
3,1,0,3,0,1,0,7,2,2,0,2,3,1,3,14,3,4,3,1,0,1,3,3,2,8,4,2,3,3,3,5,5,0,1,2,4,4,1,2,3,2,1
3,1,0,3,0,4,0,22,2,2,0,5,3,1,5,5,2,4,2,1,0,1,0,6,2,6,5,3,0,3,0,2,5,4,3,0,4,4,1,2,3,2,1
3,1,1,3,0,4,0,5,2,2,0,2,1,1,12,13,3,4,2,1,0,1,3,6,2,8,4,2,2,3,3,2,5,4,5,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,11,2,2,0,2,3,1,6,6,3,1,3,1,4,1,3,2,2,8,4,1,3,3,3,5,5,4,1,2,4,4,1,5,3,0,1
3,1,3,2,0,4,0,7,2,2,0,2,1,1,8,8,3,4,1,1,0,1,2,6,2,8,0,2,3,3,3,5,5,4,5,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,8,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,3,0,5,5,4,1,0,4,4,1,3,3,2,1
3,1,0,3,0,0,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,3,0,5,5,4,1,0,4,4,1,2,3,2,1
3,1,3,3,0,0,0,12,0,2,0,5,1,1,12,13,3,4,1,1,4,1,3,6,2,8,4,0,3,3,3,4,5,4,1,1,4,4,1,5,3,0,1
3,1,3,3,0,4,1,7,2,2,0,2,3,1,6,6,3,4,1,1,0,1,3,3,2,8,4,3,3,3,0,4,5,0,2,2,4,4,1,2,3,2,1
3,1,3,3,0,0,0,5,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,2,2,5,4,1,0,4,4,1,2,3,2,1
3,1,3,3,0,4,0,14,2,2,0,2,1,1,9,10,3,4,1,1,4,1,3,6,2,0,0,1,2,3,3,0,5,4,1,0,4,4,1,5,3,3,1
3,1,0,3,0,4,0,16,2,2,4,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,0,2,5,4,1,1,4,4,1,2,3,2,1
3,1,1,3,0,2,0,15,2,2,0,5,1,1,6,6,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,2,5,4,3,0,4,4,1,2,3,2,1
3,1,0,3,0,4,0,16,2,2,0,5,1,1,12,13,0,4,2,1,0,1,0,6,2,8,4,3,0,3,0,2,5,4,1,0,4,4,1,2,3,2,1
3,1,0,1,0,0,1,6,2,2,0,0,1,1,8,8,3,4,1,1,4,1,3,6,2,8,4,1,3,3,2,4,3,4,5,2,4,1,1,2,3,2,1
3,1,3,3,0,4,0,22,2,2,4,2,1,1,5,5,2,4,2,1,0,1,2,6,2,8,4,2,2,3,2,2,5,4,1,0,4,4,1,3,3,2,1
0,0,3,2,0,4,0,9,2,2,0,2,1,1,8,8,1,4,1,1,4,1,3,6,2,3,4,2,3,3,3,5,5,4,5,1,4,4,1,3,3,2,3
4,1,3,3,0,4,0,17,2,2,1,5,1,1,13,14,3,4,0,1,4,0,3,3,2,8,4,2,3,3,3,5,5,4,5,2,4,4,0,3,3,2,1
4,1,3,3,0,4,0,17,0,2,0,2,1,1,8,8,3,2,0,1,2,1,2,6,2,8,4,2,3,3,3,1,5,4,5,2,4,4,1,2,3,3,1
3,1,0,3,0,1,0,12,2,2,0,2,1,1,9,10,3,4,1,1,0,1,3,6,2,8,4,1,3,3,2,1,4,4,1,1,4,4,1,4,3,3,1
3,1,3,3,0,4,1,4,2,2,0,5,1,1,13,14,2,4,2,1,0,1,2,6,2,8,4,2,0,3,1,2,5,4,1,1,4,4,1,3,3,2,1
3,1,0,3,0,4,0,8,2,2,0,5,1,1,12,13,2,4,2,1,2,1,3,6,2,8,4,2,2,3,3,5,5,4,1,1,4,4,1,5,3,2,1
3,1,3,3,0,4,1,12,2,2,0,5,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,1,2,3,4,1,1,4,4,1,3,3,2,1
4,1,3,3,0,4,0,10,2,2,4,5,1,1,5,5,3,4,1,1,2,1,3,0,2,8,4,2,2,3,3,0,5,4,1,0,4,4,1,2,3,0,1
3,1,3,3,0,4,0,12,2,2,0,1,1,1,8,8,3,4,1,1,4,1,2,6,2,8,4,2,3,3,3,0,5,4,5,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,12,2,2,0,2,3,1,8,8,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,1,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,14,6,2,0,5,1,1,8,8,3,4,1,1,0,1,3,6,2,8,4,2,3,3,3,4,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,7,0,2,0,0,1,1,8,8,3,4,1,1,1,1,3,6,1,8,4,2,1,0,2,5,5,0,5,2,4,4,1,5,3,2,1
3,1,0,0,0,0,0,7,2,2,0,5,3,1,6,10,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,1,5,4,1,0,4,4,1,3,3,3,1
3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,0,5,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,6,2,2,0,5,1,1,13,14,3,4,1,1,4,1,3,6,2,1,4,2,3,3,3,1,5,4,1,2,4,4,1,2,3,2,1
3,1,3,3,0,4,0,17,2,2,0,0,1,1,13,14,3,4,1,1,2,1,2,2,2,8,4,2,1,3,3,0,5,4,1,2,4,4,0,5,3,2,3
3,1,0,3,0,0,0,12,2,2,0,2,1,1,12,10,3,4,1,1,0,1,3,6,2,8,0,2,3,3,2,1,4,4,1,0,4,4,1,3,3,2,1
4,1,3,3,0,4,0,5,2,2,4,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,2,2,5,4,1,1,4,4,1,2,3,2,1
3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,3,4,2,1,2,1,3,6,2,8,4,2,2,3,3,2,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,14,2,2,0,2,1,1,12,13,2,2,1,1,0,1,2,6,2,0,0,1,3,3,3,0,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,0,0,19,1,2,0,2,1,1,6,6,3,4,1,1,1,1,3,6,2,8,4,2,3,3,3,0,5,4,1,0,4,4,1,3,3,3,1
3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,5,5,4,1,1,4,4,1,2,3,2,1
3,1,3,3,0,4,0,12,2,2,0,2,3,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,1,5,4,1,1,4,4,1,2,3,3,3
3,1,1,3,0,0,0,8,2,2,0,5,1,1,6,6,3,4,2,1,2,1,3,6,2,8,4,2,2,3,3,0,5,4,1,0,4,4,1,5,3,2,1
3,1,3,3,0,4,0,20,2,2,0,6,1,1,6,6,3,4,2,1,0,1,2,6,2,8,4,2,2,3,0,2,5,4,1,2,4,4,1,3,3,2,1
4,1,3,3,0,4,0,10,2,2,4,5,1,1,5,5,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,1,5,4,1,1,4,4,1,3,3,2,1
1,1,3,3,0,4,0,21,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,2,5,5,4,1,1,4,4,1,2,3,2,1
4,1,3,3,0,4,0,7,2,2,3,5,1,1,12,13,2,4,2,1,0,1,2,0,2,8,4,3,2,3,3,5,5,4,5,2,4,4,1,3,3,2,1
1,1,0,3,0,4,0,21,2,2,4,2,1,1,8,8,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,2,5,4,1,0,4,4,2,2,3,2,1
3,1,3,3,0,0,0,12,2,2,2,2,1,1,3,3,3,4,3,5,1,0,3,6,2,8,4,2,3,3,3,5,5,0,5,2,4,4,1,3,3,2,1
1,1,3,3,0,4,0,21,2,2,3,5,1,1,8,8,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,1,5,4,5,2,4,4,2,3,3,2,1
3,1,3,0,0,4,0,18,2,2,0,0,1,1,8,8,3,4,2,1,1,1,3,6,2,8,4,2,3,3,3,4,5,4,5,2,4,4,1,2,3,2,1
3,1,3,3,0,0,0,12,1,2,0,2,3,1,8,8,3,4,1,1,2,1,2,6,2,8,4,1,3,3,2,2,5,4,5,2,4,4,1,3,3,3,1
3,1,3,3,0,4,0,12,2,2,0,2,1,1,8,8,3,4,1,1,0,1,3,6,2,8,4,2,3,3,3,1,4,4,1,0,4,4,1,3,3,2,1
3,1,0,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,2,1,2,6,2,8,4,2,2,3,3,2,5,4,1,1,4,4,1,2,3,2,1
4,1,3,3,0,4,0,9,2,2,0,5,1,1,13,14,3,4,2,1,4,1,2,6,2,8,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,22,2,2,4,2,1,1,6,6,2,4,1,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,1,1,4,4,1,3,3,2,1
4,1,3,3,0,4,0,3,2,2,0,0,1,1,8,8,3,4,0,1,4,1,3,6,2,8,4,2,3,3,3,1,5,4,5,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,14,6,2,0,2,1,1,9,10,3,4,1,1,4,1,3,6,2,0,0,1,2,3,3,0,5,4,1,1,4,4,1,5,3,2,1
3,1,3,0,0,4,0,18,2,2,0,2,1,1,13,14,3,4,1,1,4,0,1,6,0,8,4,2,3,0,3,4,5,1,5,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,12,2,2,0,2,1,1,6,8,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,1,3,4,5,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,12,2,2,0,2,1,1,13,14,3,4,1,1,0,1,3,6,2,8,3,1,3,3,3,4,5,4,1,1,4,4,1,3,3,4,1
3,1,3,3,0,0,0,12,2,2,0,2,3,1,3,3,3,4,1,1,0,1,3,6,2,8,4,2,3,3,2,0,5,4,3,0,4,4,1,1,3,2,1
4,1,3,3,0,4,0,2,2,2,4,5,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,5,5,4,5,2,4,4,1,3,3,2,1
3,1,0,3,0,0,0,15,2,2,0,5,1,1,6,6,2,4,2,1,0,1,2,6,2,8,4,1,0,3,0,2,5,4,1,1,4,4,1,5,3,2,1
3,1,0,3,0,0,0,20,1,2,0,2,3,1,6,6,2,4,2,1,2,1,2,6,2,8,4,2,2,3,2,2,5,4,1,0,4,4,1,5,3,2,1
3,1,2,1,0,1,0,8,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,0,1,3,5,5,4,3,1,4,4,1,2,3,2,1
3,1,3,3,0,4,0,8,2,2,0,5,1,1,12,13,3,4,2,1,0,1,3,6,2,8,0,2,2,3,3,5,5,4,1,1,4,4,1,5,3,2,1
3,1,0,3,0,4,0,16,2,2,0,2,1,1,8,8,2,4,2,1,0,1,2,6,2,8,4,3,0,3,2,2,5,4,1,0,4,4,1,2,3,2,1
