,Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,LotFrontage,MasVnrArea,GarageYrBlt,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,KitchenQual,Functional,PavedDrive,SaleType,SaleCondition,MasVnrType,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Electrical,GarageType,GarageFinish,GarageQual,GarageCond,Alley,FireplaceQu,PoolQC,Fence,MiscFeature
828,829,60,28698,5,5,42,42,249,764,0,1013,1160,966,0,2126,0,1,2,1,3,1,7,0,2,538,486,0,0,0,225,0,0,6,15,185000,70.0,0.0,42.0,3,1,1,2,0,1,2,4,2,2,0,5,0,5,9,10,3,4,2,1,4,1,3,3,2,8,0,2,3,1,1,3,0,4,1,0,4,4,1,3,3,2,1
829,830,160,2544,7,5,1,1,0,0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,7,13,147400,24.0,0.0,1.0,1,1,3,3,0,4,0,21,2,2,3,5,1,1,8,8,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,5,1,4,4,2,3,3,2,1
830,831,20,11900,6,5,51,51,1040,0,352,1392,1392,0,0,1392,1,0,1,1,3,1,6,2,2,458,0,0,0,0,192,0,0,6,15,166000,80.0,387.0,51.0,3,1,0,3,0,0,0,12,2,2,0,2,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,4,5,0,1,1,4,4,1,2,3,2,1
831,832,160,3180,7,5,1,1,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,6,11,151000,30.0,0.0,1.0,1,1,3,3,0,4,0,21,2,2,4,5,1,1,8,8,3,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,5,1,4,4,2,3,3,2,1
832,833,60,9548,7,6,7,7,483,0,458,941,941,888,0,1829,1,0,2,1,3,1,7,1,2,613,192,39,0,0,0,0,0,1,12,237000,44.0,223.0,7.0,3,1,0,3,0,1,0,5,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,1,4,4,1,5,3,2,1
833,834,20,10004,6,6,45,45,196,345,975,1516,1516,0,0,1516,0,0,1,1,3,1,6,0,2,472,0,0,0,0,152,0,0,2,13,167000,100.0,180.0,45.0,3,1,3,3,0,4,0,12,2,2,0,2,1,1,6,10,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,4,1,4,1,1,4,4,1,3,3,2,1
834,835,20,7875,5,6,47,47,572,0,572,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,2,456,0,0,0,0,0,0,0,9,11,139950,75.0,136.0,47.0,3,1,3,3,0,4,0,12,2,2,0,2,1,1,12,13,3,4,1,1,2,1,3,6,2,8,4,1,3,3,3,4,5,4,1,2,4,4,1,3,3,1,1
835,836,20,9600,4,7,60,15,442,0,625,1067,1067,0,0,1067,0,0,2,0,2,1,4,0,2,436,290,0,0,0,0,0,0,2,14,128000,60.0,0.0,14.0,3,1,3,3,0,4,0,19,2,2,0,2,1,1,12,6,3,4,1,1,4,1,2,3,2,8,4,2,2,3,3,1,5,4,1,2,4,4,1,3,3,2,1
836,837,30,8100,5,6,59,34,338,0,1221,1559,1559,0,0,1559,1,0,1,0,2,1,5,0,2,812,0,116,230,0,0,0,0,6,13,153500,90.0,0.0,59.0,4,1,3,3,0,4,0,17,2,2,0,2,1,1,12,13,3,4,0,1,2,1,3,3,2,0,4,2,3,3,3,4,5,4,5,2,4,4,2,3,3,1,1
837,838,160,1680,6,5,35,35,330,0,153,483,483,504,0,987,1,0,1,1,2,1,5,0,1,264,0,0,0,0,0,0,0,11,13,100000,21.0,158.0,35.0,4,1,3,3,0,4,0,2,2,2,3,5,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,1,5,4,5,2,4,4,1,3,3,2,1
838,839,20,9525,5,6,13,2,0,0,1099,1099,1099,0,0,1099,0,0,1,1,3,1,6,0,1,352,278,0,0,0,0,0,0,6,13,144000,75.0,0.0,9.0,3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,3,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,1,2,4,4,1,3,3,2,1
839,840,50,11767,5,6,62,13,352,0,416,768,768,432,0,1200,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,5,13,130500,70.0,0.0,62.0,3,1,3,3,0,4,0,7,2,2,0,0,1,1,8,8,3,4,1,1,0,1,3,6,2,8,4,2,3,3,3,1,5,4,5,2,4,4,1,3,3,2,1
840,841,70,12155,6,8,83,58,156,0,516,672,810,672,0,1482,0,0,2,0,4,1,7,0,1,400,0,0,254,0,0,0,0,3,13,140000,49.0,0.0,74.0,2,1,0,3,0,4,0,18,2,2,0,5,1,1,13,14,3,4,0,1,4,0,1,6,1,8,4,2,3,3,3,1,5,4,5,2,4,4,1,3,3,2,1
841,842,70,10440,5,8,104,6,0,0,650,650,958,581,0,1539,0,0,2,0,3,1,8,1,2,686,70,78,68,0,0,0,0,6,13,157500,60.0,0.0,25.0,4,1,3,3,0,4,0,17,2,2,0,5,1,1,8,8,3,4,2,1,2,1,2,6,1,8,4,2,3,3,3,5,5,4,5,2,2,4,0,4,3,2,1
842,843,80,9020,6,7,42,42,312,539,276,1127,1165,0,0,1165,1,0,1,1,3,1,6,0,2,490,0,129,0,0,0,0,0,5,14,174900,82.0,183.0,42.0,3,1,3,3,0,4,0,12,2,2,0,7,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,1,4,0,4,1,1,2,2,1,3,3,0,1
843,844,90,8000,5,4,46,46,0,0,1800,1800,1800,0,0,1800,0,0,2,0,6,2,10,0,0,0,0,0,0,0,0,0,0,7,13,141000,80.0,0.0,53.0,3,1,3,3,0,0,0,12,0,2,2,2,1,1,3,3,3,4,1,1,0,0,3,6,2,8,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
844,845,50,12665,5,8,93,58,0,0,876,876,876,540,0,1416,0,0,1,1,4,1,7,1,3,720,418,0,194,0,0,0,0,6,14,153900,100.0,0.0,59.0,4,1,0,3,0,4,0,17,0,2,0,0,1,1,13,14,3,4,0,1,2,1,3,6,2,8,4,2,3,3,2,5,5,4,5,2,4,4,0,2,3,2,1
845,846,85,16647,5,5,32,26,1390,0,0,1390,1701,0,0,1701,1,0,2,0,3,1,6,2,2,611,0,0,0,0,0,0,0,1,12,171000,53.0,0.0,32.0,3,1,0,3,0,1,0,19,5,2,0,6,1,1,6,6,3,4,1,1,4,1,3,3,2,8,4,2,2,3,1,0,5,4,2,0,4,4,1,5,3,2,1
846,847,60,9317,7,5,16,16,513,0,227,740,1006,769,0,1775,1,0,2,1,3,1,7,1,2,425,234,72,192,0,0,0,0,7,12,213000,75.0,137.0,16.0,3,1,3,3,0,4,0,20,2,2,0,5,1,1,6,6,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,0,5,4,1,2,4,4,1,5,3,2,1
847,848,20,15523,5,6,37,37,460,0,404,864,864,0,0,864,1,0,1,0,3,1,5,1,1,338,0,0,0,0,0,0,0,8,13,133500,36.0,0.0,37.0,3,1,0,3,0,1,0,5,2,2,0,2,1,1,6,10,3,4,1,1,0,1,3,6,2,8,4,2,3,3,0,1,5,4,1,2,4,4,1,1,3,2,1
848,849,50,45600,6,8,100,11,0,0,907,907,1307,1051,0,2358,0,0,3,0,5,1,10,1,2,360,486,40,0,0,175,0,0,9,14,240000,75.0,0.0,100.0,3,1,1,0,0,4,0,4,2,2,0,0,1,1,13,14,3,4,0,1,4,1,3,6,2,8,4,2,3,3,3,5,5,4,5,2,1,4,1,2,3,2,1
849,850,80,9600,6,7,31,13,0,0,528,528,1094,761,0,1855,0,0,2,1,3,1,7,1,2,512,113,100,0,0,0,0,0,8,14,187000,80.0,360.0,31.0,3,1,3,3,0,2,0,24,1,2,0,7,3,1,9,10,2,2,1,1,0,1,3,6,2,8,4,1,3,3,3,5,5,4,1,1,4,4,1,5,3,2,1
850,851,120,4435,6,5,4,4,659,0,189,848,848,0,0,848,1,0,1,0,1,1,3,0,2,420,140,0,0,0,0,0,0,11,15,131500,36.0,170.0,4.0,4,1,3,3,0,4,0,5,2,2,4,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,0,2,5,4,1,0,4,4,1,3,3,2,1
851,852,120,3196,8,5,3,3,0,0,1273,1273,1456,0,0,1456,0,0,2,0,2,1,7,1,2,400,143,20,0,0,0,0,0,5,14,215000,70.0,40.0,3.0,3,1,3,3,0,4,0,0,2,2,4,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,1,5,5,4,1,0,4,4,1,5,3,2,1
852,853,75,7128,7,5,66,57,364,0,554,918,918,728,0,1646,0,0,2,0,4,1,7,2,1,240,0,0,0,0,126,0,0,8,12,164000,53.0,0.0,66.0,3,1,3,3,0,4,0,6,2,2,0,4,1,1,8,8,3,2,1,1,2,1,3,6,2,8,4,2,3,3,3,4,5,4,5,2,4,4,1,2,3,3,1
853,854,80,12095,6,6,45,45,564,0,563,1127,1445,0,0,1445,0,0,1,1,3,1,7,1,2,645,180,0,0,0,0,0,0,8,15,158000,60.0,115.0,45.0,3,1,0,3,0,0,0,12,2,2,0,7,1,1,8,6,3,2,1,1,4,1,3,6,2,8,4,1,3,3,1,4,5,4,1,1,4,4,1,1,3,3,1
854,855,20,17920,5,4,51,32,306,1085,372,1763,1779,0,0,1779,1,0,1,1,3,1,6,1,2,454,0,418,0,0,312,0,0,7,11,170000,102.0,0.0,51.0,3,1,3,3,0,4,0,19,2,2,0,2,3,1,13,10,3,4,1,1,4,1,3,6,2,8,0,2,3,3,2,0,4,4,1,2,4,4,1,2,3,2,1
855,856,20,6897,5,8,48,0,659,0,381,1040,1040,0,0,1040,1,0,1,1,3,1,6,0,1,260,0,104,0,0,0,0,0,4,13,127000,58.0,0.0,48.0,3,1,0,3,0,0,0,19,2,2,0,2,1,1,6,6,3,2,1,1,0,1,3,6,2,8,4,2,3,3,3,0,5,4,5,2,4,4,1,3,3,2,1
856,857,80,10970,6,6,30,30,505,435,0,940,1026,0,0,1026,1,0,1,0,3,1,5,0,2,576,0,0,34,0,0,0,0,10,12,147000,54.0,0.0,27.0,3,1,0,2,0,4,1,5,2,2,0,7,1,1,9,6,3,4,1,1,4,1,3,6,2,8,4,2,2,1,1,2,3,4,5,2,4,1,1,3,3,3,1
857,858,60,8125,6,5,15,14,0,0,702,702,702,779,0,1481,0,0,2,1,3,1,6,1,2,343,0,36,0,0,0,0,0,3,12,174000,65.0,0.0,15.0,3,1,3,3,0,4,0,8,2,2,0,5,1,1,6,6,3,4,2,1,2,1,3,6,2,8,4,2,2,3,3,5,5,4,1,0,4,4,1,5,3,2,1
858,859,20,10400,7,5,33,33,0,0,1090,1090,1370,0,0,1370,0,0,2,0,3,1,6,1,2,479,0,0,0,0,0,0,0,6,15,152000,80.0,189.0,33.0,3,1,3,3,0,4,0,14,2,2,0,2,1,1,6,6,3,4,1,1,4,1,3,6,2,8,3,1,2,3,3,5,5,4,1,1,4,4,1,5,3,3,1
859,860,60,11029,6,7,38,22,619,0,435,1054,1512,1142,0,2654,1,0,2,1,4,1,9,1,2,619,0,65,0,0,222,0,0,8,14,250000,174.0,220.0,38.0,3,1,0,3,0,0,0,14,3,2,0,5,1,1,6,6,3,4,1,1,4,1,2,6,2,8,4,1,3,3,2,1,5,4,1,2,4,4,1,2,3,2,1
860,861,50,7642,7,8,89,9,0,0,912,912,912,514,0,1426,0,0,1,1,3,1,7,1,1,216,0,240,0,0,0,0,0,6,11,189950,55.0,0.0,82.0,3,1,3,3,0,0,0,6,2,2,0,0,1,1,13,14,2,4,0,1,2,1,2,6,2,8,4,2,3,3,3,5,5,4,5,2,4,4,1,2,3,0,1
861,862,190,11625,5,4,45,45,841,0,198,1039,1039,0,0,1039,1,0,1,1,3,1,6,0,2,504,0,0,0,0,0,0,0,4,11,131500,75.0,0.0,45.0,3,1,3,3,0,4,0,19,2,2,1,2,3,1,9,6,3,4,2,1,0,1,3,6,2,8,4,2,3,3,2,1,5,4,1,2,4,4,1,3,3,2,1
862,863,20,9672,6,5,26,25,338,0,702,1040,1097,0,0,1097,0,0,2,0,3,1,6,0,2,480,0,0,0,0,0,0,0,5,12,152000,81.0,0.0,24.0,3,1,3,3,0,0,0,20,2,2,0,2,3,1,6,10,3,4,2,1,4,1,3,6,2,8,4,2,2,3,3,2,5,4,1,2,4,4,1,3,3,0,1
863,864,20,7931,5,5,50,50,1148,0,0,1148,1148,0,0,1148,1,0,1,0,3,1,6,0,1,672,0,0,0,0,0,0,0,7,13,132500,70.0,0.0,50.0,3,1,3,3,0,4,0,12,2,2,0,2,3,1,3,10,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,1,5,4,1,2,4,4,1,3,3,0,1
864,865,20,8640,7,5,1,0,0,0,1372,1372,1372,0,0,1372,0,0,2,0,3,1,6,0,2,529,0,140,0,0,0,0,0,5,12,250580,72.0,0.0,0.0,1,1,3,3,0,4,0,21,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,0,3,3,5,5,4,1,0,4,4,1,3,3,2,1
865,866,20,8750,5,6,39,39,828,0,174,1002,1002,0,0,1002,1,0,1,0,3,1,5,0,2,902,0,0,0,0,0,0,0,8,14,148500,41.0,76.0,36.0,3,1,0,3,0,4,0,12,2,2,0,2,1,1,8,8,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,1,5,4,5,2,4,4,1,3,3,3,1
866,867,20,10656,8,5,1,0,0,0,1638,1638,1646,0,0,1646,0,0,2,0,3,1,6,1,3,870,192,80,0,0,0,0,0,11,14,248900,67.0,274.0,0.0,3,1,0,1,0,4,0,23,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,3,2,3,0,5,5,4,1,1,4,4,1,2,3,2,1
867,868,20,6970,4,5,46,46,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,2,544,168,0,0,0,0,0,400,5,15,129000,85.0,0.0,46.0,3,1,3,3,0,0,0,19,1,2,0,2,1,1,12,13,3,4,1,1,4,1,1,6,2,8,4,2,3,3,3,0,5,4,1,1,4,4,1,3,3,2,3
868,869,60,14762,5,6,58,56,0,0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,2,672,120,144,0,0,0,0,0,5,11,169000,60.0,0.0,27.0,3,1,1,3,0,0,0,8,1,2,0,5,1,1,9,10,3,4,3,1,2,1,3,6,1,8,4,2,3,3,3,5,5,4,1,2,4,4,1,5,3,2,1
869,870,60,9938,7,5,17,16,750,0,300,1050,1062,887,0,1949,1,0,2,1,3,1,8,1,2,574,156,90,0,0,0,0,0,6,12,236000,80.0,246.0,17.0,3,1,3,3,0,4,0,20,2,2,0,5,1,1,8,8,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,0,4,4,1,5,3,0,1
870,871,20,6600,5,5,47,47,0,0,894,894,894,0,0,894,0,0,1,0,2,1,5,0,1,308,0,0,0,0,0,0,0,8,11,109500,60.0,0.0,47.0,3,1,3,3,0,4,0,12,4,2,0,2,3,1,8,8,3,4,1,1,2,0,3,6,2,8,4,2,3,3,3,5,5,4,5,2,4,4,1,3,3,2,1
871,872,60,8750,6,5,12,12,505,0,299,804,804,878,0,1682,0,0,2,1,3,1,7,0,2,523,0,77,0,0,0,0,0,6,13,200500,70.0,116.0,12.0,3,1,3,3,0,4,0,5,2,2,0,5,1,1,12,13,3,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,1,4,4,1,3,3,2,1
872,873,20,8892,5,7,55,12,0,0,105,105,910,0,0,910,0,0,1,0,3,1,5,0,2,414,196,0,150,0,0,0,0,10,12,116000,74.0,0.0,55.0,3,1,3,3,0,0,0,12,2,2,0,2,1,1,14,15,2,4,4,1,2,1,2,6,2,8,4,2,3,3,0,5,5,4,1,2,4,4,1,3,3,1,1
873,874,40,12144,5,7,60,59,375,0,457,832,1036,0,232,1268,0,0,1,0,3,1,6,1,1,288,0,28,0,0,0,0,0,9,12,133000,60.0,0.0,60.0,3,1,3,3,0,4,0,12,2,2,0,2,1,1,6,6,2,4,1,1,2,1,3,6,2,8,4,2,3,3,3,4,5,4,1,2,4,4,1,2,3,2,2
874,875,50,5720,5,6,68,59,0,0,676,676,676,455,0,1131,0,0,1,1,3,1,5,0,1,200,26,0,0,0,0,0,0,8,14,66500,52.0,0.0,68.0,4,1,3,3,0,4,0,17,0,2,0,0,1,1,13,14,3,4,1,1,0,1,3,6,2,8,0,2,3,3,3,5,5,4,5,2,4,4,1,3,3,2,1
875,876,60,9000,8,5,0,0,64,0,1120,1184,1184,1426,0,2610,0,0,2,1,4,1,11,1,2,550,208,364,0,0,0,0,0,8,14,303477,75.0,0.0,0.0,1,1,3,3,0,4,0,21,2,2,0,5,1,1,5,5,2,4,2,1,0,1,0,6,2,6,5,2,2,3,0,2,5,4,3,0,4,4,1,2,3,2,1
876,877,20,25286,4,5,44,44,633,0,431,1064,1040,0,0,1040,1,0,1,0,3,1,5,0,2,648,0,0,0,0,0,0,0,1,12,132250,94.0,0.0,44.0,3,1,3,1,0,4,1,11,2,2,0,2,1,1,6,10,3,4,2,1,2,1,3,6,2,8,4,2,3,3,1,0,5,4,1,2,4,4,1,3,3,2,1
877,878,60,8834,9,5,5,4,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,3,738,184,0,0,0,0,0,0,6,11,350000,74.0,216.0,5.0,3,1,3,3,0,4,0,16,2,2,0,5,3,1,12,13,2,4,2,1,0,1,0,6,2,8,4,3,0,3,3,2,5,4,1,0,4,4,1,2,3,2,1
878,879,85,11782,5,7,49,15,899,0,210,1109,1155,0,0,1155,1,0,1,0,3,1,6,0,2,576,192,0,0,0,0,0,400,6,12,148000,88.0,0.0,23.0,3,1,0,3,0,4,0,19,2,2,0,6,1,1,6,6,3,4,1,1,4,1,2,3,2,8,4,2,3,3,0,0,5,4,5,2,4,4,1,3,3,3,3
879,880,20,7000,5,8,31,4,646,0,218,864,864,0,0,864,1,0,1,0,3,1,6,0,1,336,0,0,0,0,0,0,0,7,14,136500,51.0,90.0,31.0,3,1,0,3,0,1,0,5,2,2,0,2,1,1,12,13,2,2,1,1,0,1,3,6,2,8,4,1,3,3,3,0,5,4,1,2,4,4,1,3,3,1,1
880,881,20,7024,5,5,2,1,980,0,110,1090,1090,0,0,1090,1,0,1,1,2,1,5,0,2,450,0,49,0,0,0,0,0,6,14,157000,60.0,0.0,2.0,3,1,3,3,0,4,0,7,2,2,0,2,1,1,12,13,3,4,2,1,2,1,3,6,2,8,4,2,0,1,3,0,5,4,1,0,4,4,1,3,3,2,1
881,882,50,13758,7,5,17,16,902,0,254,1156,1187,530,0,1717,0,0,2,1,3,1,7,1,2,400,168,36,0,0,0,0,0,4,12,187500,44.0,117.0,17.0,3,1,0,3,0,1,0,23,2,2,0,0,1,1,6,6,2,2,1,1,0,1,2,6,2,8,4,1,2,3,2,3,5,4,1,1,4,4,1,5,3,2,1
882,883,60,9636,6,5,17,16,0,0,808,808,808,785,0,1593,0,0,2,1,3,1,7,1,2,389,342,40,0,0,0,0,0,12,15,178000,50.0,0.0,16.0,3,1,0,3,0,0,0,8,2,2,0,5,1,1,12,13,3,4,2,1,2,1,3,6,2,8,4,2,2,3,3,5,5,4,3,1,4,4,1,5,3,3,1
883,884,75,6204,4,5,94,56,0,0,795,795,954,795,481,2230,1,0,1,0,5,1,10,0,1,440,0,188,0,0,0,0,0,3,12,118500,60.0,0.0,9.0,3,1,3,0,0,4,0,18,2,2,0,3,1,1,13,14,2,4,2,1,4,0,3,6,2,8,4,2,3,0,3,5,5,4,5,2,4,2,1,3,3,2,1
884,885,20,7150,5,5,42,42,432,0,460,892,892,0,0,892,0,0,1,0,3,1,5,0,1,288,0,0,0,0,0,0,0,7,13,100000,65.0,60.0,42.0,3,1,3,3,0,4,0,12,2,2,0,2,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,1,5,4,1,1,4,4,1,3,3,1,1
885,886,120,5119,9,5,9,8,1238,0,460,1698,1709,0,0,1709,1,0,2,0,2,1,5,1,2,506,97,65,0,0,0,0,0,1,15,328900,50.0,60.0,9.0,1,1,0,3,0,1,0,21,2,2,4,2,1,1,8,8,2,4,2,1,0,1,2,6,2,1,0,1,0,3,0,2,5,4,1,0,4,4,1,5,3,2,1
886,887,90,8393,5,5,47,1,528,0,1098,1626,1712,0,0,1712,0,0,2,0,4,2,8,0,2,588,272,54,0,0,0,0,0,6,13,145000,70.0,122.0,1.0,3,1,3,3,0,0,0,12,2,2,2,2,1,1,8,8,3,4,1,1,0,1,3,6,2,8,3,1,3,3,3,3,5,4,1,0,4,4,1,3,3,2,1
887,888,50,16466,5,7,53,53,0,0,816,816,872,521,0,1393,0,0,1,1,3,1,8,0,1,300,121,0,0,0,265,0,0,4,14,135500,59.0,0.0,53.0,3,1,0,3,0,4,0,7,2,2,0,0,1,1,8,8,3,2,2,1,4,1,3,6,2,8,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
888,889,20,15865,8,6,37,37,351,823,1043,2217,2217,0,0,2217,1,0,2,0,4,1,8,1,2,621,81,207,0,0,224,0,0,10,12,268000,95.0,0.0,37.0,3,1,0,3,0,4,1,12,2,2,0,2,0,5,13,14,2,2,2,1,0,1,2,6,2,8,4,2,3,1,1,0,4,4,1,2,4,4,1,5,3,2,1
889,890,20,12160,6,4,56,56,1024,0,481,1505,1505,0,0,1505,1,0,1,0,2,1,6,1,2,505,0,0,0,162,0,0,0,2,14,149500,128.0,90.0,56.0,3,1,3,3,0,4,0,12,1,2,0,2,3,1,13,14,3,4,1,1,0,1,3,6,2,8,4,1,3,3,3,1,5,4,1,1,4,4,1,5,3,2,1
890,891,50,8064,5,7,58,1,0,0,672,672,672,252,0,924,0,0,1,0,3,1,6,1,2,576,0,0,0,0,0,0,2000,7,12,122900,60.0,0.0,4.0,3,1,3,3,0,0,0,12,0,2,0,0,1,1,8,8,3,2,1,1,0,1,3,6,2,8,4,2,3,3,2,5,5,4,5,2,4,4,1,4,3,3,3
891,892,60,11184,6,5,31,31,226,500,192,918,918,765,0,1683,0,0,2,1,3,1,7,1,2,440,243,0,0,0,0,0,0,7,15,172500,70.0,92.0,31.0,3,1,3,3,0,4,0,19,2,2,0,5,3,1,6,6,3,4,1,1,2,1,3,6,2,8,4,1,3,3,3,3,4,4,1,1,4,4,1,5,3,2,1
892,893,20,8414,6,8,43,3,663,0,396,1059,1068,0,0,1068,0,1,1,0,3,1,6,0,1,264,192,0,0,0,0,0,0,2,13,154500,70.0,0.0,43.0,3,1,3,3,0,4,0,19,2,2,0,2,3,1,6,6,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,2,5,4,1,1,4,4,1,3,3,3,1
893,894,20,13284,5,5,54,54,1064,0,319,1383,1383,0,0,1383,1,0,1,0,3,1,6,1,1,354,511,116,0,0,0,0,0,6,12,165000,35.0,0.0,54.0,3,1,3,3,0,4,0,19,4,2,0,2,1,1,13,10,3,4,2,1,4,1,3,6,2,8,4,2,2,3,2,1,5,4,1,2,4,4,1,2,3,0,1
894,895,90,7018,5,5,30,30,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,2,400,0,0,0,0,0,0,0,6,13,118858,64.0,0.0,30.0,3,1,3,0,0,4,0,20,2,2,2,2,1,1,9,10,3,4,3,1,4,1,3,6,2,8,2,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
895,896,60,7056,6,5,45,45,400,0,380,780,983,813,0,1796,1,0,1,1,4,1,8,1,2,483,0,50,0,0,0,0,0,10,15,140000,71.0,415.0,45.0,3,1,3,3,0,4,0,12,2,2,0,5,3,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,1,5,4,1,1,4,4,1,5,3,2,1
896,897,30,8765,4,6,70,56,285,0,666,951,951,0,0,951,0,0,1,0,2,1,6,0,1,327,0,28,0,0,0,0,0,4,12,106500,50.0,0.0,70.0,4,1,3,3,0,4,0,9,2,2,0,2,1,1,13,14,3,4,0,1,0,0,3,6,2,8,0,2,3,3,3,0,5,4,5,2,4,4,0,3,3,2,1
897,898,90,7018,5,5,30,30,0,0,0,0,1120,1120,0,2240,0,0,2,0,6,2,12,0,2,528,154,0,0,0,0,0,0,6,11,142953,64.0,0.0,30.0,3,1,3,3,0,4,0,20,1,2,2,5,1,1,9,10,3,4,3,1,4,1,3,6,2,8,2,2,3,3,3,5,5,4,5,2,4,4,1,3,3,2,1
898,899,20,12919,9,5,1,0,2188,0,142,2330,2364,0,0,2364,1,0,2,1,2,1,11,2,3,820,0,67,0,0,0,0,0,3,15,611657,100.0,760.0,1.0,3,1,0,3,0,4,0,16,2,2,0,2,3,1,12,13,0,4,2,1,0,1,0,6,2,6,5,3,0,3,1,2,5,4,1,0,4,4,1,2,3,2,1
899,900,20,6993,5,7,45,12,465,0,447,912,1236,0,0,1236,0,0,1,0,3,1,6,1,1,288,0,0,0,0,0,0,0,6,14,135000,65.0,0.0,45.0,3,1,3,3,0,4,0,19,1,2,0,2,1,1,6,10,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,1,5,4,1,2,4,4,1,5,3,2,1
900,901,20,7340,4,6,36,36,322,0,536,858,858,0,0,858,0,0,1,0,2,1,4,0,1,684,0,0,0,0,0,0,0,6,12,110000,77.0,0.0,28.0,3,1,0,3,0,4,0,12,2,2,0,2,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,0,5,4,5,2,4,4,1,3,3,2,1
901,902,20,8712,5,7,52,9,860,0,132,992,1306,0,0,1306,1,0,1,0,2,1,5,0,1,756,0,0,0,0,0,0,0,5,15,153000,64.0,0.0,41.0,3,1,0,3,0,4,0,12,2,2,0,2,3,1,8,8,3,2,1,1,4,1,3,6,2,8,4,2,3,3,2,1,5,4,5,2,4,4,1,3,3,2,1
902,903,60,7875,7,5,3,3,0,0,783,783,807,702,0,1509,0,0,2,1,3,1,8,1,2,393,0,75,0,0,0,0,0,7,15,180000,63.0,0.0,3.0,3,1,3,3,0,4,0,8,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,1,0,4,4,1,2,3,2,1
903,904,20,14859,7,5,0,0,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,1,7,1,3,690,144,60,0,0,0,0,0,8,14,240000,50.0,27.0,0.0,3,1,0,1,0,1,0,8,2,2,0,2,3,1,12,13,2,4,2,1,0,1,2,6,2,6,5,1,2,3,3,5,5,4,1,1,4,4,1,2,3,2,1
904,905,20,6173,5,6,40,40,599,0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,1,288,0,0,0,0,0,0,0,8,11,125500,68.0,75.0,40.0,3,1,0,3,0,4,0,19,2,2,0,2,1,1,6,14,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,2,5,4,1,2,4,4,1,3,3,3,1
